personId,gameId,home,points,assists,reboundsTotal
101108,22400484,1,2.0,8.0,0.0
101108,22400498,0,18.0,9.0,6.0
101108,22400516,0,18.0,7.0,5.0
101108,22400552,0,13.0,10.0,2.0
101108,22400567,1,8.0,5.0,5.0
101108,22400582,1,6.0,6.0,2.0
101108,22400592,0,10.0,9.0,4.0
101108,22400621,0,3.0,7.0,8.0
101108,22400633,1,11.0,8.0,0.0
101108,22400671,1,7.0,7.0,1.0
101108,22400684,1,12.0,9.0,5.0
101108,22400693,1,12.0,7.0,4.0
101108,22400703,0,3.0,8.0,4.0
101108,22400719,0,11.0,9.0,4.0
101108,22400734,0,6.0,7.0,1.0
101108,22400743,0,6.0,5.0,2.0
101108,22400757,0,8.0,9.0,5.0
101108,22400769,0,5.0,8.0,2.0
101108,22400795,1,13.0,10.0,5.0
101108,22400802,1,3.0,2.0,0.0
101108,22400818,0,4.0,7.0,3.0
101108,22400833,0,12.0,10.0,0.0
101108,22400844,0,4.0,4.0,1.0
101108,22400863,0,8.0,8.0,3.0
101108,22400871,1,6.0,6.0,3.0
101108,22400888,1,11.0,7.0,0.0
101108,22400910,0,9.0,6.0,4.0
101108,22400925,0,7.0,7.0,1.0
101108,22400937,1,6.0,9.0,2.0
101108,22400951,1,9.0,9.0,2.0
101108,22400964,1,3.0,3.0,1.0
101108,22400973,1,4.0,6.0,3.0
101108,22401003,1,12.0,9.0,6.0
101108,22401018,1,18.0,3.0,4.0
101108,22401033,0,2.0,6.0,1.0
101108,22401046,0,3.0,3.0,1.0
101108,22401059,0,5.0,5.0,4.0
101108,22401080,1,12.0,5.0,5.0
101108,22401086,1,6.0,4.0,1.0
101108,22401110,0,17.0,8.0,5.0
101108,22401124,1,9.0,8.0,4.0
101108,22401139,0,8.0,9.0,3.0
101108,22401155,0,9.0,3.0,2.0
101108,22401163,0,12.0,4.0,5.0
101108,22401182,0,0.0,1.0,0.0
101108,22401197,1,15.0,6.0,7.0
200768,22400066,1,13.0,6.0,4.0
200768,22400078,0,14.0,2.0,1.0
200768,22400097,0,6.0,2.0,1.0
200768,22400120,1,3.0,2.0,3.0
200768,22400142,1,10.0,1.0,3.0
200768,22400167,0,13.0,7.0,2.0
200768,22400179,0,0.0,4.0,2.0
200768,22400195,0,5.0,6.0,3.0
200768,22400205,1,8.0,5.0,4.0
200768,22400004,1,4.0,2.0,3.0
200768,22400220,1,0.0,3.0,2.0
200768,22400010,0,4.0,3.0,0.0
200768,22400245,0,0.0,1.0,1.0
200768,22400050,0,0.0,0.0,3.0
200768,22400333,1,0.0,3.0,0.0
200768,22400347,0,3.0,0.0,1.0
200768,22401222,0,3.0,1.0,1.0
200768,22400373,1,0.0,1.0,1.0
200768,22400380,0,0.0,2.0,1.0
200768,22400394,1,6.0,4.0,1.0
200768,22400407,0,5.0,3.0,3.0
200768,22400433,0,0.0,5.0,2.0
200768,22400462,0,0.0,1.0,0.0
200768,22400467,0,2.0,0.0,0.0
200768,22400478,0,5.0,4.0,4.0
200768,22400642,0,2.0,2.0,1.0
200768,22400660,1,0.0,1.0,4.0
200768,22400669,1,13.0,8.0,5.0
200768,22400681,1,3.0,4.0,1.0
200768,22400698,1,6.0,2.0,3.0
200768,22400721,1,3.0,4.0,2.0
200768,22400738,0,2.0,3.0,2.0
200768,22400754,0,0.0,1.0,1.0
200768,22401098,0,0.0,2.0,1.0
200768,22401145,0,5.0,1.0,1.0
200782,22401003,0,0.0,0.0,0.0
200782,22401167,0,3.0,0.0,6.0
200782,22401188,0,6.0,0.0,2.0
201142,22400071,0,25.0,0.0,7.0
201142,22400085,0,30.0,6.0,4.0
201142,22400095,1,31.0,2.0,9.0
201142,22400111,1,30.0,4.0,8.0
201142,22400131,0,18.0,4.0,5.0
201142,22400149,1,21.0,2.0,9.0
201142,22400167,1,35.0,6.0,4.0
201142,22400178,1,32.0,3.0,8.0
201142,22400190,0,26.0,4.0,5.0
201142,22400039,1,23.0,2.0,6.0
201142,22400297,1,30.0,2.0,8.0
201142,22400303,1,21.0,3.0,10.0
201142,22400057,1,13.0,2.0,4.0
201142,22401214,0,30.0,8.0,3.0
201142,22401219,1,20.0,7.0,7.0
201142,22400369,1,37.0,6.0,10.0
201142,22400387,1,43.0,6.0,5.0
201142,22400402,0,23.0,2.0,9.0
201142,22400409,1,27.0,6.0,4.0
201142,22400425,1,35.0,0.0,3.0
201142,22400431,0,31.0,3.0,6.0
201142,22400453,1,29.0,6.0,10.0
201142,22400480,0,25.0,7.0,7.0
201142,22400494,0,23.0,5.0,6.0
201142,22400502,0,26.0,2.0,6.0
201142,22400522,1,23.0,7.0,2.0
201142,22400533,1,25.0,7.0,5.0
201142,22400547,1,27.0,5.0,8.0
201142,22400556,0,31.0,6.0,8.0
201142,22400573,0,23.0,3.0,6.0
201142,22400586,0,36.0,5.0,7.0
201142,22400603,0,23.0,1.0,7.0
201142,22400613,0,24.0,3.0,8.0
201142,22400645,1,29.0,4.0,5.0
201142,22400659,1,24.0,5.0,4.0
201142,22400672,1,33.0,7.0,2.0
201142,22400685,0,19.0,3.0,6.0
201142,22400694,0,22.0,3.0,1.0
201142,22400709,0,27.0,5.0,5.0
201142,22400767,1,34.0,3.0,3.0
201142,22400779,0,37.0,9.0,5.0
201142,22400795,0,22.0,2.0,5.0
201142,22400806,0,27.0,5.0,10.0
201142,22400816,0,15.0,4.0,4.0
201142,22400832,0,26.0,7.0,8.0
201142,22400848,1,28.0,2.0,5.0
201142,22400857,1,17.0,6.0,2.0
201142,22400873,1,26.0,4.0,10.0
201142,22400889,1,34.0,4.0,7.0
201142,22400909,0,29.0,5.0,9.0
